"ResponseId","cond","ans","dir","ctg","stiLabel"
"R_3jUwo05IImgddmp","Unfinished (static)",0,"Increasing","Harmful","H_inc"
"R_1MKDQBYqdL5hfHr","Finished (static)",2,"Increasing","Harmful","H_inc"
"R_26eDWjgpGdAiks3","Finished (static)",3,"Decreasing","Harmful","H_dec"
"R_3qlkIuZ90NudVPB","Unfinished (static)",2,"Increasing","Harmful","H_inc"
"R_pK2tVwTXDRdeych","Finished (static)",2,"Decreasing","Harmful","H_dec"
"R_9ojDpjcAPfJigBH","Finished (static)",2,"Decreasing","Harmful","H_dec"
"R_eKVRGPkzzR05Vtv","Finished (static)",0,"Decreasing","Harmful","H_dec"
"R_1q3CV13wrXPGtjU","Finished (static)",0,"Decreasing","Harmful","H_dec"
"R_1jYSGDhFwToeOXv","Finished (static)",-2,"Increasing","Harmful","H_inc"
"R_2BsOJRf74f4Kpoj","Unfinished (static)",1,"Increasing","Harmful","H_inc"
"R_7R1vl3qzP0ChEw9","Finished (static)",2,"Decreasing","Harmful","H_dec"
"R_3eysOr16o6Hck80","Finished (static)",3,"Decreasing","Harmful","H_dec"
"R_2Tu8vhec4Pv9JEI","Unfinished (static)",-2,"Decreasing","Harmful","H_dec"
"R_ThBgjcr5rhI1b21","Finished (static)",1,"Decreasing","Harmful","H_dec"
"R_sckx21ofQgqv0CB","Finished (static)",1,"Decreasing","Harmful","H_dec"
"R_33qjTRggdQv9u3t","Finished (static)",1,"Decreasing","Harmful","H_dec"
"R_1QMeV7BLPN16DGp","Unfinished (static)",2,"Decreasing","Harmful","H_dec"
"R_2SiatEdRDSe7XUQ","Unfinished (static)",1,"Increasing","Harmful","H_inc"
"R_3emMpVYW53PsenF","Finished (static)",2,"Decreasing","Harmful","H_dec"
"R_3lsl4BwvGdtEkIO","Unfinished (static)",2,"Decreasing","Harmful","H_dec"
"R_6Kbew6CiVQ5JLxv","Finished (static)",2,"Increasing","Harmful","H_inc"
"R_6ExAdj98l4OTpJf","Unfinished (static)",-1,"Decreasing","Harmful","H_dec"
"R_0iTPKMm697yZvuF","Unfinished (static)",2,"Increasing","Harmful","H_inc"
"R_1F2svZ5IfpHKr9c","Unfinished (static)",2,"Increasing","Harmful","H_inc"
"R_1rH977Tuw5lVgdL","Finished (static)",2,"Decreasing","Harmful","H_dec"
"R_1rIknzxn8MzKwPx","Unfinished (static)",1,"Increasing","Harmful","H_inc"
"R_2VaV6P7de00Afbz","Finished (static)",1,"Decreasing","Harmful","H_dec"
"R_3KORpbe7bmiN5Pg","Finished (static)",-3,"Decreasing","Harmful","H_dec"
"R_3Du5XhURW4jYdtg","Unfinished (static)",2,"Increasing","Harmful","H_inc"
"R_3lDYHZmHUGmkOwL","Unfinished (static)",2,"Increasing","Harmful","H_inc"
"R_1dy2RQSPJVbhUaD","Unfinished (static)",1,"Decreasing","Harmful","H_dec"
"R_27seyCgB5WpjghY","Finished (static)",2,"Increasing","Harmful","H_inc"
"R_XiGS0CrHgtMhQ1r","Unfinished (static)",2,"Increasing","Harmful","H_inc"
"R_25X67LQ9mtbm5kx","Finished (static)",2,"Increasing","Harmful","H_inc"
"R_3oGSdZqzs1AaxPu","Finished (static)",0,"Increasing","Harmful","H_inc"
"R_1kIxJwA7XEGVKKe","Finished (static)",2,"Decreasing","Harmful","H_dec"
"R_Y5rXAYPTg1AKEUx","Unfinished (static)",3,"Decreasing","Harmful","H_dec"
"R_1r6RbUPGlUZ5fO4","Finished (static)",1,"Decreasing","Harmful","H_dec"
"R_3kA32w1dSovSmWs","Finished (static)",1,"Increasing","Harmful","H_inc"
"R_3K92bBL5TlFoCqJ","Unfinished (static)",1,"Increasing","Harmful","H_inc"
"R_PUJiT3tkZFetw7T","Finished (static)",1,"Decreasing","Harmful","H_dec"
"R_3DnhLFNimlPbAw2","Unfinished (static)",1,"Decreasing","Harmful","H_dec"
"R_Dl8hcfXbjg6ZMxb","Unfinished (static)",2,"Decreasing","Harmful","H_dec"
"R_3PwdvbDNnaYTSCf","Finished (static)",2,"Increasing","Harmful","H_inc"
"R_Tqhx3nMkd36jnep","Unfinished (static)",1,"Increasing","Harmful","H_inc"
"R_qEf4kqH9f8HfZ0l","Unfinished (static)",0,"Decreasing","Harmful","H_dec"
"R_2qskr0EenMRsj9K","Unfinished (static)",2,"Decreasing","Harmful","H_dec"
"R_UyFKrUUdfoP9btD","Unfinished (static)",1,"Increasing","Harmful","H_inc"
"R_aeNunWLvBhKIRPP","Finished (static)",-2,"Decreasing","Harmful","H_dec"
"R_306MlH0wM3gbm8e","Unfinished (static)",2,"Increasing","Harmful","H_inc"
"R_6Sd7DtdzGLpagbT","Unfinished (static)",2,"Increasing","Harmful","H_inc"
"R_3qdtJ2f60UKrXDn","Finished (static)",1,"Increasing","Harmful","H_inc"
"R_2z7Th7bYkfFjsGJ","Unfinished (static)",3,"Increasing","Harmful","H_inc"
"R_3M3Slwsepm6i1ZG","Finished (static)",1,"Increasing","Harmful","H_inc"
"R_1mmDWxRPRdT3QTC","Finished (static)",1,"Decreasing","Harmful","H_dec"
"R_xonuuOPqaV3Jskh","Unfinished (static)",3,"Increasing","Harmful","H_inc"
"R_2CDkurJGKDxHjA9","Finished (static)",3,"Increasing","Harmful","H_inc"
"R_9GBTfOFdIVo2ZIl","Unfinished (static)",2,"Decreasing","Harmful","H_dec"
"R_3IcmcT5GRAU0fIM","Finished (static)",1,"Increasing","Harmful","H_inc"
"R_upHQG4wjoCDTNdv","Finished (static)",2,"Decreasing","Harmful","H_dec"
"R_1od6bySKrGg7vlf","Unfinished (static)",2,"Increasing","Harmful","H_inc"
"R_3jcXkoxe91hh0eL","Finished (static)",0,"Decreasing","Harmful","H_dec"
"R_WD8Za2bzwe88yoF","Unfinished (static)",3,"Increasing","Harmful","H_inc"
"R_2aY6149NRrO6d5D","Unfinished (static)",2,"Increasing","Harmful","H_inc"
"R_DwXHR9fypZqM5I5","Unfinished (static)",1,"Decreasing","Harmful","H_dec"
"R_2ym9I07cv72OmrY","Unfinished (static)",1,"Increasing","Harmful","H_inc"
"R_1igRJUSEQf4HyRw","Unfinished (static)",2,"Increasing","Harmful","H_inc"
"R_sG4KTqZJQldlB3H","Unfinished (static)",2,"Increasing","Harmful","H_inc"
"R_2CDLUAv3WPBcaZF","Unfinished (static)",-1,"Increasing","Harmful","H_inc"
"R_2zi3DgBvwaR605x","Finished (static)",2,"Increasing","Harmful","H_inc"
"R_1K41lMIDK026HTZ","Unfinished (static)",1,"Decreasing","Harmful","H_dec"
"R_3J7XBnIBzUadt7h","Unfinished (static)",1,"Increasing","Harmful","H_inc"
"R_1gdXub1awU3SJ5Z","Finished (static)",1,"Increasing","Harmful","H_inc"
"R_1FCFtr0szSlzGOT","Finished (static)",1,"Increasing","Harmful","H_inc"
"R_3irmD4Zogyhef62","Unfinished (static)",0,"Decreasing","Harmful","H_dec"
"R_1mO8yxvbrf1vNQS","Finished (static)",1,"Decreasing","Harmful","H_dec"
"R_1cTwQXAGmRhoxhM","Unfinished (static)",1,"Increasing","Harmful","H_inc"
"R_295MdNLJZnTauTn","Unfinished (static)",1,"Increasing","Harmful","H_inc"
"R_6RwDlJAigmzuyyZ","Unfinished (static)",0,"Increasing","Harmful","H_inc"
"R_2wFxY75dc3z0Im8","Unfinished (static)",3,"Decreasing","Harmful","H_dec"
"R_dh6LFqoHM78BoxH","Unfinished (static)",1,"Decreasing","Harmful","H_dec"
"R_1isy1c1FEzN74o9","Finished (static)",1,"Increasing","Harmful","H_inc"
"R_DoUZ1vaLIwnMjfz","Finished (static)",2,"Increasing","Harmful","H_inc"
"R_9QYdjLHIAR8nT21","Unfinished (static)",2,"Decreasing","Harmful","H_dec"
"R_3fcsmrtdUfEOZvk","Unfinished (static)",2,"Decreasing","Harmful","H_dec"
"R_2rvJZARmaCluVrp","Finished (static)",3,"Increasing","Harmful","H_inc"
"R_SJpCayt5qMCgmlP","Finished (static)",1,"Increasing","Harmful","H_inc"
"R_2tUqYsO5xcRtVAZ","Finished (static)",0,"Increasing","Harmful","H_inc"
"R_3kj0xNO0nrhK1s4","Unfinished (static)",3,"Decreasing","Harmful","H_dec"
"R_3Ny2F9IAq7ejWfs","Finished (static)",2,"Increasing","Harmful","H_inc"
"5a6qyh7pc","Finished (dynamic)",1,"Increasing","Harmful","F_inc"
"5a6qyh7pc","Finished (dynamic)",1,"Increasing","Benefitial","D_inc"
"5a6qyh7pc","Finished (dynamic)",2,"Increasing","Harmful","H_inc"
"5a6qyh7pc","Finished (dynamic)",1,"Decreasing","Benefitial","E_dec"
"5a6qyh7pc","Finished (dynamic)",2,"Decreasing","Harmful","G_dec"
"5a6qyh7pc","Finished (dynamic)",-1,"Decreasing","Benefitial","C_dec"
"5a6qyh7pc","Finished (dynamic)",1,"Increasing","Zero","B_inc"
"5a6qyh7pc","Finished (dynamic)",1,"Decreasing","Zero","A_dec"
"556kyzuma","Finished (dynamic)",1,"Decreasing","Zero","A_dec"
"556kyzuma","Finished (dynamic)",-1,"Increasing","Zero","B_inc"
"556kyzuma","Finished (dynamic)",2,"Increasing","Harmful","H_inc"
"556kyzuma","Finished (dynamic)",-2,"Decreasing","Benefitial","C_dec"
"556kyzuma","Finished (dynamic)",0,"Decreasing","Benefitial","E_dec"
"556kyzuma","Finished (dynamic)",0,"Increasing","Harmful","F_inc"
"556kyzuma","Finished (dynamic)",-1,"Increasing","Benefitial","D_inc"
"556kyzuma","Finished (dynamic)",1,"Decreasing","Harmful","G_dec"
"quajz7spe","Finished (dynamic)",1,"Increasing","Zero","A_inc"
"quajz7spe","Finished (dynamic)",-1,"Decreasing","Harmful","F_dec"
"quajz7spe","Finished (dynamic)",1,"Increasing","Benefitial","C_inc"
"quajz7spe","Finished (dynamic)",-1,"Increasing","Benefitial","E_inc"
"quajz7spe","Finished (dynamic)",-1,"Decreasing","Zero","B_dec"
"quajz7spe","Finished (dynamic)",0,"Decreasing","Harmful","H_dec"
"quajz7spe","Finished (dynamic)",1,"Increasing","Harmful","G_inc"
"quajz7spe","Finished (dynamic)",-2,"Decreasing","Benefitial","D_dec"
"xs6cdmdmq","Finished (dynamic)",-1,"Increasing","Benefitial","C_inc"
"xs6cdmdmq","Finished (dynamic)",0,"Decreasing","Zero","B_dec"
"xs6cdmdmq","Finished (dynamic)",1,"Decreasing","Harmful","F_dec"
"xs6cdmdmq","Finished (dynamic)",-2,"Increasing","Benefitial","E_inc"
"xs6cdmdmq","Finished (dynamic)",1,"Decreasing","Harmful","H_dec"
"xs6cdmdmq","Finished (dynamic)",0,"Decreasing","Benefitial","D_dec"
"xs6cdmdmq","Finished (dynamic)",0,"Increasing","Harmful","G_inc"
"xs6cdmdmq","Finished (dynamic)",0,"Increasing","Zero","A_inc"
"rma632upe","Finished (dynamic)",-1,"Increasing","Benefitial","E_inc"
"rma632upe","Finished (dynamic)",0,"Increasing","Harmful","G_inc"
"rma632upe","Finished (dynamic)",1,"Decreasing","Harmful","H_dec"
"rma632upe","Finished (dynamic)",0,"Increasing","Zero","A_inc"
"rma632upe","Finished (dynamic)",0,"Decreasing","Harmful","F_dec"
"rma632upe","Finished (dynamic)",1,"Decreasing","Zero","B_dec"
"rma632upe","Finished (dynamic)",-1,"Decreasing","Benefitial","D_dec"
"rma632upe","Finished (dynamic)",-1,"Increasing","Benefitial","C_inc"
"6qausc4pc","Finished (dynamic)",0,"Decreasing","Harmful","F_dec"
"6qausc4pc","Finished (dynamic)",-2,"Decreasing","Benefitial","D_dec"
"6qausc4pc","Finished (dynamic)",2,"Increasing","Zero","A_inc"
"6qausc4pc","Finished (dynamic)",2,"Increasing","Harmful","G_inc"
"6qausc4pc","Finished (dynamic)",1,"Decreasing","Zero","B_dec"
"6qausc4pc","Finished (dynamic)",1,"Decreasing","Harmful","H_dec"
"6qausc4pc","Finished (dynamic)",0,"Increasing","Benefitial","C_inc"
"6qausc4pc","Finished (dynamic)",0,"Increasing","Benefitial","E_inc"
"ke6jqg8ps","Finished (dynamic)",-1,"Decreasing","Harmful","H_dec"
"ke6jqg8ps","Finished (dynamic)",1,"Increasing","Harmful","G_inc"
"ke6jqg8ps","Finished (dynamic)",1,"Increasing","Benefitial","C_inc"
"ke6jqg8ps","Finished (dynamic)",-1,"Decreasing","Harmful","F_dec"
"ke6jqg8ps","Finished (dynamic)",1,"Increasing","Benefitial","E_inc"
"ke6jqg8ps","Finished (dynamic)",1,"Increasing","Zero","A_inc"
"ke6jqg8ps","Finished (dynamic)",0,"Decreasing","Benefitial","D_dec"
"ke6jqg8ps","Finished (dynamic)",1,"Decreasing","Zero","B_dec"
"3i6k236pr","Finished (dynamic)",-1,"Increasing","Benefitial","E_inc"
"3i6k236pr","Finished (dynamic)",1,"Increasing","Harmful","G_inc"
"3i6k236pr","Finished (dynamic)",1,"Decreasing","Benefitial","D_dec"
"3i6k236pr","Finished (dynamic)",2,"Increasing","Benefitial","C_inc"
"3i6k236pr","Finished (dynamic)",2,"Decreasing","Harmful","H_dec"
"3i6k236pr","Finished (dynamic)",-1,"Decreasing","Harmful","F_dec"
"3i6k236pr","Finished (dynamic)",2,"Increasing","Zero","A_inc"
"3i6k236pr","Finished (dynamic)",1,"Decreasing","Zero","B_dec"
"8j6vwjpmp","Finished (dynamic)",2,"Decreasing","Harmful","F_dec"
"8j6vwjpmp","Finished (dynamic)",3,"Decreasing","Zero","B_dec"
"8j6vwjpmp","Finished (dynamic)",-3,"Increasing","Benefitial","C_inc"
"8j6vwjpmp","Finished (dynamic)",-1,"Increasing","Benefitial","E_inc"
"8j6vwjpmp","Finished (dynamic)",-1,"Decreasing","Benefitial","D_dec"
"8j6vwjpmp","Finished (dynamic)",2,"Increasing","Harmful","G_inc"
"8j6vwjpmp","Finished (dynamic)",3,"Decreasing","Harmful","H_dec"
"8j6vwjpmp","Finished (dynamic)",1,"Increasing","Zero","A_inc"
"7ea7se1pd","Finished (dynamic)",-1,"Decreasing","Benefitial","E_dec"
"7ea7se1pd","Finished (dynamic)",0,"Decreasing","Zero","A_dec"
"7ea7se1pd","Finished (dynamic)",1,"Decreasing","Harmful","G_dec"
"7ea7se1pd","Finished (dynamic)",1,"Increasing","Harmful","F_inc"
"7ea7se1pd","Finished (dynamic)",-1,"Increasing","Benefitial","D_inc"
"7ea7se1pd","Finished (dynamic)",-1,"Increasing","Harmful","H_inc"
"7ea7se1pd","Finished (dynamic)",-2,"Decreasing","Benefitial","C_dec"
"7ea7se1pd","Finished (dynamic)",0,"Increasing","Zero","B_inc"
"ypawr9hmc","Finished (dynamic)",1,"Increasing","Harmful","G_inc"
"ypawr9hmc","Finished (dynamic)",1,"Increasing","Zero","A_inc"
"ypawr9hmc","Finished (dynamic)",0,"Decreasing","Zero","B_dec"
"ypawr9hmc","Finished (dynamic)",2,"Decreasing","Harmful","H_dec"
"ypawr9hmc","Finished (dynamic)",-1,"Increasing","Benefitial","E_inc"
"ypawr9hmc","Finished (dynamic)",0,"Decreasing","Harmful","F_dec"
"ypawr9hmc","Finished (dynamic)",0,"Decreasing","Benefitial","D_dec"
"ypawr9hmc","Finished (dynamic)",-2,"Increasing","Benefitial","C_inc"
"du6v7ukp5","Finished (dynamic)",-1,"Decreasing","Benefitial","E_dec"
"du6v7ukp5","Finished (dynamic)",1,"Increasing","Harmful","F_inc"
"du6v7ukp5","Finished (dynamic)",3,"Increasing","Harmful","H_inc"
"du6v7ukp5","Finished (dynamic)",2,"Increasing","Zero","B_inc"
"du6v7ukp5","Finished (dynamic)",-2,"Decreasing","Benefitial","C_dec"
"du6v7ukp5","Finished (dynamic)",0,"Decreasing","Harmful","G_dec"
"du6v7ukp5","Finished (dynamic)",1,"Increasing","Benefitial","D_inc"
"du6v7ukp5","Finished (dynamic)",-1,"Decreasing","Zero","A_dec"
"4f631v6md","Finished (dynamic)",-1,"Decreasing","Benefitial","C_dec"
"4f631v6md","Finished (dynamic)",3,"Increasing","Harmful","H_inc"
"4f631v6md","Finished (dynamic)",3,"Increasing","Benefitial","D_inc"
"4f631v6md","Finished (dynamic)",-2,"Decreasing","Benefitial","E_dec"
"4f631v6md","Finished (dynamic)",3,"Increasing","Zero","B_inc"
"4f631v6md","Finished (dynamic)",-1,"Decreasing","Harmful","G_dec"
"4f631v6md","Finished (dynamic)",-1,"Decreasing","Zero","A_dec"
"4f631v6md","Finished (dynamic)",2,"Increasing","Harmful","F_inc"
"s061ubyp1","Finished (dynamic)",-2,"Increasing","Benefitial","C_inc"
"s061ubyp1","Finished (dynamic)",2,"Decreasing","Harmful","H_dec"
"s061ubyp1","Finished (dynamic)",0,"Decreasing","Harmful","F_dec"
"s061ubyp1","Finished (dynamic)",-1,"Increasing","Benefitial","E_inc"
"s061ubyp1","Finished (dynamic)",1,"Decreasing","Zero","B_dec"
"s061ubyp1","Finished (dynamic)",-1,"Decreasing","Benefitial","D_dec"
"s061ubyp1","Finished (dynamic)",2,"Increasing","Harmful","G_inc"
"s061ubyp1","Finished (dynamic)",3,"Increasing","Zero","A_inc"
"udacr55p0","Finished (dynamic)",-2,"Increasing","Benefitial","C_inc"
"udacr55p0","Finished (dynamic)",-1,"Increasing","Benefitial","E_inc"
"udacr55p0","Finished (dynamic)",1,"Decreasing","Harmful","F_dec"
"udacr55p0","Finished (dynamic)",-1,"Decreasing","Benefitial","D_dec"
"udacr55p0","Finished (dynamic)",2,"Decreasing","Zero","B_dec"
"udacr55p0","Finished (dynamic)",0,"Increasing","Harmful","G_inc"
"udacr55p0","Finished (dynamic)",-1,"Increasing","Zero","A_inc"
"udacr55p0","Finished (dynamic)",3,"Decreasing","Harmful","H_dec"
"jd6tcmspg","Finished (dynamic)",0,"Increasing","Zero","A_inc"
"jd6tcmspg","Finished (dynamic)",2,"Increasing","Harmful","G_inc"
"jd6tcmspg","Finished (dynamic)",-2,"Increasing","Benefitial","E_inc"
"jd6tcmspg","Finished (dynamic)",-1,"Decreasing","Benefitial","D_dec"
"jd6tcmspg","Finished (dynamic)",0,"Decreasing","Zero","B_dec"
"jd6tcmspg","Finished (dynamic)",1,"Decreasing","Harmful","F_dec"
"jd6tcmspg","Finished (dynamic)",-2,"Increasing","Benefitial","C_inc"
"jd6tcmspg","Finished (dynamic)",2,"Decreasing","Harmful","H_dec"
"4dahuc7mo","Finished (dynamic)",-1,"Increasing","Zero","A_inc"
"4dahuc7mo","Finished (dynamic)",2,"Decreasing","Zero","B_dec"
"4dahuc7mo","Finished (dynamic)",-3,"Increasing","Benefitial","C_inc"
"4dahuc7mo","Finished (dynamic)",-3,"Increasing","Benefitial","E_inc"
"4dahuc7mo","Finished (dynamic)",0,"Decreasing","Benefitial","D_dec"
"4dahuc7mo","Finished (dynamic)",2,"Decreasing","Harmful","F_dec"
"4dahuc7mo","Finished (dynamic)",2,"Decreasing","Harmful","H_dec"
"4dahuc7mo","Finished (dynamic)",0,"Increasing","Harmful","G_inc"
"5k65yd8pj","Finished (dynamic)",-2,"Increasing","Benefitial","E_inc"
"5k65yd8pj","Finished (dynamic)",2,"Decreasing","Benefitial","D_dec"
"5k65yd8pj","Finished (dynamic)",2,"Increasing","Zero","A_inc"
"5k65yd8pj","Finished (dynamic)",1,"Decreasing","Zero","B_dec"
"5k65yd8pj","Finished (dynamic)",1,"Increasing","Benefitial","C_inc"
"5k65yd8pj","Finished (dynamic)",2,"Decreasing","Harmful","F_dec"
"5k65yd8pj","Finished (dynamic)",1,"Increasing","Harmful","G_inc"
"5k65yd8pj","Finished (dynamic)",2,"Decreasing","Harmful","H_dec"
"zj6f5y3mb","Finished (dynamic)",-2,"Increasing","Zero","A_inc"
"zj6f5y3mb","Finished (dynamic)",-2,"Decreasing","Harmful","F_dec"
"zj6f5y3mb","Finished (dynamic)",1,"Increasing","Benefitial","E_inc"
"zj6f5y3mb","Finished (dynamic)",-2,"Decreasing","Zero","B_dec"
"zj6f5y3mb","Finished (dynamic)",-2,"Decreasing","Harmful","H_dec"
"zj6f5y3mb","Finished (dynamic)",-1,"Increasing","Harmful","G_inc"
"zj6f5y3mb","Finished (dynamic)",0,"Increasing","Benefitial","C_inc"
"zj6f5y3mb","Finished (dynamic)",1,"Decreasing","Benefitial","D_dec"
"5x6hbpomc","Finished (dynamic)",-1,"Decreasing","Harmful","H_dec"
"5x6hbpomc","Finished (dynamic)",1,"Decreasing","Harmful","F_dec"
"5x6hbpomc","Finished (dynamic)",-1,"Increasing","Benefitial","C_inc"
"5x6hbpomc","Finished (dynamic)",-1,"Increasing","Benefitial","E_inc"
"5x6hbpomc","Finished (dynamic)",1,"Increasing","Harmful","G_inc"
"5x6hbpomc","Finished (dynamic)",-1,"Decreasing","Benefitial","D_dec"
"5x6hbpomc","Finished (dynamic)",0,"Decreasing","Zero","B_dec"
"5x6hbpomc","Finished (dynamic)",-1,"Increasing","Zero","A_inc"
"zx60qummq","Finished (dynamic)",0,"Increasing","Benefitial","C_inc"
"zx60qummq","Finished (dynamic)",-1,"Decreasing","Harmful","F_dec"
"zx60qummq","Finished (dynamic)",-1,"Increasing","Benefitial","E_inc"
"zx60qummq","Finished (dynamic)",-2,"Decreasing","Zero","B_dec"
"zx60qummq","Finished (dynamic)",0,"Increasing","Zero","A_inc"
"zx60qummq","Finished (dynamic)",-2,"Decreasing","Harmful","H_dec"
"zx60qummq","Finished (dynamic)",0,"Decreasing","Benefitial","D_dec"
"zx60qummq","Finished (dynamic)",1,"Increasing","Harmful","G_inc"
"00adrq6pd","Finished (dynamic)",2,"Increasing","Zero","B_inc"
"00adrq6pd","Finished (dynamic)",2,"Increasing","Harmful","F_inc"
"00adrq6pd","Finished (dynamic)",2,"Increasing","Harmful","H_inc"
"00adrq6pd","Finished (dynamic)",-1,"Decreasing","Benefitial","C_dec"
"00adrq6pd","Finished (dynamic)",0,"Decreasing","Zero","A_dec"
"00adrq6pd","Finished (dynamic)",-1,"Decreasing","Benefitial","E_dec"
"00adrq6pd","Finished (dynamic)",0,"Increasing","Benefitial","D_inc"
"00adrq6pd","Finished (dynamic)",2,"Decreasing","Harmful","G_dec"
"adagfk3mj","Finished (dynamic)",1,"Decreasing","Benefitial","C_dec"
"adagfk3mj","Finished (dynamic)",0,"Decreasing","Harmful","G_dec"
"adagfk3mj","Finished (dynamic)",2,"Increasing","Harmful","H_inc"
"adagfk3mj","Finished (dynamic)",2,"Increasing","Zero","B_inc"
"adagfk3mj","Finished (dynamic)",2,"Increasing","Benefitial","D_inc"
"adagfk3mj","Finished (dynamic)",2,"Increasing","Harmful","F_inc"
"adagfk3mj","Finished (dynamic)",-3,"Decreasing","Benefitial","E_dec"
"adagfk3mj","Finished (dynamic)",-3,"Decreasing","Zero","A_dec"
"yl6fa0vm1","Finished (dynamic)",1,"Decreasing","Harmful","G_dec"
"yl6fa0vm1","Finished (dynamic)",0,"Decreasing","Zero","A_dec"
"yl6fa0vm1","Finished (dynamic)",1,"Increasing","Harmful","H_inc"
"yl6fa0vm1","Finished (dynamic)",0,"Decreasing","Benefitial","E_dec"
"yl6fa0vm1","Finished (dynamic)",-1,"Decreasing","Benefitial","C_dec"
"yl6fa0vm1","Finished (dynamic)",0,"Increasing","Zero","B_inc"
"yl6fa0vm1","Finished (dynamic)",1,"Increasing","Harmful","F_inc"
"yl6fa0vm1","Finished (dynamic)",1,"Increasing","Benefitial","D_inc"
"q56y3wymb","Finished (dynamic)",0,"Decreasing","Zero","A_dec"
"q56y3wymb","Finished (dynamic)",1,"Increasing","Harmful","H_inc"
"q56y3wymb","Finished (dynamic)",0,"Decreasing","Harmful","G_dec"
"q56y3wymb","Finished (dynamic)",-1,"Increasing","Benefitial","D_inc"
"q56y3wymb","Finished (dynamic)",-1,"Decreasing","Benefitial","C_dec"
"q56y3wymb","Finished (dynamic)",-2,"Decreasing","Benefitial","E_dec"
"q56y3wymb","Finished (dynamic)",0,"Increasing","Zero","B_inc"
"q56y3wymb","Finished (dynamic)",0,"Increasing","Harmful","F_inc"
"h3ap126pd","Finished (dynamic)",1,"Decreasing","Zero","A_dec"
"h3ap126pd","Finished (dynamic)",1,"Increasing","Harmful","F_inc"
"h3ap126pd","Finished (dynamic)",-1,"Decreasing","Benefitial","E_dec"
"h3ap126pd","Finished (dynamic)",-1,"Decreasing","Benefitial","C_dec"
"h3ap126pd","Finished (dynamic)",0,"Increasing","Zero","B_inc"
"h3ap126pd","Finished (dynamic)",-2,"Increasing","Benefitial","D_inc"
"h3ap126pd","Finished (dynamic)",1,"Increasing","Harmful","H_inc"
"h3ap126pd","Finished (dynamic)",2,"Decreasing","Harmful","G_dec"
"d4ak2qemf","Finished (dynamic)",2,"Decreasing","Benefitial","E_dec"
"d4ak2qemf","Finished (dynamic)",-2,"Increasing","Harmful","H_inc"
"d4ak2qemf","Finished (dynamic)",-1,"Increasing","Harmful","F_inc"
"d4ak2qemf","Finished (dynamic)",-1,"Increasing","Benefitial","D_inc"
"d4ak2qemf","Finished (dynamic)",2,"Decreasing","Zero","A_dec"
"d4ak2qemf","Finished (dynamic)",3,"Decreasing","Benefitial","C_dec"
"d4ak2qemf","Finished (dynamic)",-1,"Increasing","Zero","B_inc"
"d4ak2qemf","Finished (dynamic)",1,"Decreasing","Harmful","G_dec"
"fq665p5p5","Finished (dynamic)",2,"Decreasing","Harmful","F_dec"
"fq665p5p5","Finished (dynamic)",-1,"Decreasing","Benefitial","D_dec"
"fq665p5p5","Finished (dynamic)",-2,"Increasing","Harmful","G_inc"
"fq665p5p5","Finished (dynamic)",2,"Decreasing","Zero","B_dec"
"fq665p5p5","Finished (dynamic)",0,"Increasing","Benefitial","C_inc"
"fq665p5p5","Finished (dynamic)",-1,"Increasing","Benefitial","E_inc"
"fq665p5p5","Finished (dynamic)",1,"Decreasing","Harmful","H_dec"
"fq665p5p5","Finished (dynamic)",1,"Increasing","Zero","A_inc"
"5va3d6ppx","Finished (dynamic)",-2,"Increasing","Harmful","H_inc"
"5va3d6ppx","Finished (dynamic)",2,"Decreasing","Benefitial","C_dec"
"5va3d6ppx","Finished (dynamic)",0,"Increasing","Harmful","F_inc"
"5va3d6ppx","Finished (dynamic)",2,"Increasing","Benefitial","D_inc"
"5va3d6ppx","Finished (dynamic)",-2,"Decreasing","Harmful","G_dec"
"5va3d6ppx","Finished (dynamic)",0,"Decreasing","Benefitial","E_dec"
"5va3d6ppx","Finished (dynamic)",-1,"Increasing","Zero","B_inc"
"5va3d6ppx","Finished (dynamic)",-2,"Decreasing","Zero","A_dec"
"wlaahl7pr","Finished (dynamic)",-3,"Decreasing","Benefitial","E_dec"
"wlaahl7pr","Finished (dynamic)",1,"Increasing","Harmful","F_inc"
"wlaahl7pr","Finished (dynamic)",1,"Increasing","Harmful","H_inc"
"wlaahl7pr","Finished (dynamic)",0,"Increasing","Benefitial","D_inc"
"wlaahl7pr","Finished (dynamic)",-2,"Decreasing","Benefitial","C_dec"
"wlaahl7pr","Finished (dynamic)",1,"Decreasing","Harmful","G_dec"
"wlaahl7pr","Finished (dynamic)",0,"Decreasing","Zero","A_dec"
"wlaahl7pr","Finished (dynamic)",2,"Increasing","Zero","B_inc"
"yb6ispsm9","Finished (dynamic)",2,"Increasing","Harmful","H_inc"
"yb6ispsm9","Finished (dynamic)",1,"Increasing","Zero","B_inc"
"yb6ispsm9","Finished (dynamic)",-2,"Decreasing","Benefitial","C_dec"
"yb6ispsm9","Finished (dynamic)",0,"Decreasing","Harmful","G_dec"
"yb6ispsm9","Finished (dynamic)",-2,"Decreasing","Benefitial","E_dec"
"yb6ispsm9","Finished (dynamic)",2,"Increasing","Harmful","F_inc"
"yb6ispsm9","Finished (dynamic)",0,"Decreasing","Zero","A_dec"
"yb6ispsm9","Finished (dynamic)",1,"Increasing","Benefitial","D_inc"
"kp6ywz3pf","Finished (dynamic)",-3,"Decreasing","Benefitial","D_dec"
